Date,Commodity,Price
2021-10-01,Aluminum_Futures_LME,2902.25
2021-10-04,Aluminum_Futures_LME,2957.25
2021-10-05,Aluminum_Futures_LME,2966.5
2021-10-06,Aluminum_Futures_LME,2942.0
2021-10-07,Aluminum_Futures_LME,2991.0
2021-10-08,Aluminum_Futures_LME,3011.25
2021-10-11,Aluminum_Futures_LME,3111.5
2021-10-12,Aluminum_Futures_LME,3108.75
2021-10-13,Aluminum_Futures_LME,3038.75
2021-10-14,Aluminum_Futures_LME,3130.5
2021-10-15,Aluminum_Futures_LME,3171.0
2021-10-18,Aluminum_Futures_LME,3202.5
2021-10-19,Aluminum_Futures_LME,3138.25
2021-10-20,Aluminum_Futures_LME,3108.75
2021-10-21,Aluminum_Futures_LME,2935.5
2021-10-22,Aluminum_Futures_LME,2907.75
2021-10-25,Aluminum_Futures_LME,2908.0
2021-10-26,Aluminum_Futures_LME,2866.5
2021-10-27,Aluminum_Futures_LME,2716.5
2021-10-28,Aluminum_Futures_LME,2794.5
2021-10-29,Aluminum_Futures_LME,2758.5
2021-11-01,Aluminum_Futures_LME,2776.25
2021-11-02,Aluminum_Futures_LME,2754.75
2021-11-03,Aluminum_Futures_LME,2712.5
2021-11-04,Aluminum_Futures_LME,2616.25
2021-11-05,Aluminum_Futures_LME,2595.75
2021-11-08,Aluminum_Futures_LME,2604.75
2021-11-09,Aluminum_Futures_LME,2560.5
2021-11-10,Aluminum_Futures_LME,2567.0
2021-11-11,Aluminum_Futures_LME,2634.0
2021-11-12,Aluminum_Futures_LME,2645.25
2021-11-15,Aluminum_Futures_LME,2607.75
2021-11-16,Aluminum_Futures_LME,2540.5
2021-11-17,Aluminum_Futures_LME,2598.5
2021-11-18,Aluminum_Futures_LME,2603.0
2021-11-19,Aluminum_Futures_LME,2662.75
2021-11-22,Aluminum_Futures_LME,2657.5
2021-11-23,Aluminum_Futures_LME,2648.0
2021-11-24,Aluminum_Futures_LME,2664.5
2021-11-26,Aluminum_Futures_LME,2581.25
2021-11-29,Aluminum_Futures_LME,2596.0
2021-11-30,Aluminum_Futures_LME,2591.25
2021-12-01,Aluminum_Futures_LME,2628.5
2021-12-02,Aluminum_Futures_LME,2585.25
2021-12-03,Aluminum_Futures_LME,2596.25
2021-12-06,Aluminum_Futures_LME,2566.75
2021-12-07,Aluminum_Futures_LME,2601.75
2021-12-08,Aluminum_Futures_LME,2576.25
2021-12-09,Aluminum_Futures_LME,2579.5
2021-12-10,Aluminum_Futures_LME,2550.75
2021-12-13,Aluminum_Futures_LME,2601.75
2021-12-14,Aluminum_Futures_LME,2569.0
2021-12-15,Aluminum_Futures_LME,2540.0
2021-12-16,Aluminum_Futures_LME,2611.25
2021-12-17,Aluminum_Futures_LME,2653.75
2021-12-20,Aluminum_Futures_LME,2602.0
2021-12-21,Aluminum_Futures_LME,2716.75
2021-12-22,Aluminum_Futures_LME,2803.75
2021-12-23,Aluminum_Futures_LME,2808.0
2021-12-27,Aluminum_Futures_LME,2808.0
2021-12-28,Aluminum_Futures_LME,2808.0
2021-12-29,Aluminum_Futures_LME,2781.25
2021-12-30,Aluminum_Futures_LME,2782.5
2021-12-31,Aluminum_Futures_LME,2752.5
2022-01-03,Aluminum_Futures_LME,2752.5
2022-01-04,Aluminum_Futures_LME,2802.75
2022-01-05,Aluminum_Futures_LME,2876.0
2022-01-06,Aluminum_Futures_LME,2890.0
2022-01-07,Aluminum_Futures_LME,2884.5
2022-01-10,Aluminum_Futures_LME,2898.75
2022-01-11,Aluminum_Futures_LME,2951.0
2022-01-12,Aluminum_Futures_LME,2973.75
2022-01-13,Aluminum_Futures_LME,2944.0
2022-01-14,Aluminum_Futures_LME,2962.75
2022-01-18,Aluminum_Futures_LME,3001.0
2022-01-19,Aluminum_Futures_LME,3038.25
2022-01-20,Aluminum_Futures_LME,3102.25
2022-01-21,Aluminum_Futures_LME,3026.0
2022-01-24,Aluminum_Futures_LME,3015.5
2022-01-25,Aluminum_Futures_LME,3077.75
2022-01-26,Aluminum_Futures_LME,3078.0
2022-01-27,Aluminum_Futures_LME,3090.25
2022-01-28,Aluminum_Futures_LME,3128.25
2022-01-31,Aluminum_Futures_LME,3078.25
2022-02-01,Aluminum_Futures_LME,3077.5
2022-02-02,Aluminum_Futures_LME,3029.0
2022-02-03,Aluminum_Futures_LME,3080.0
2022-02-04,Aluminum_Futures_LME,3114.25
2022-02-07,Aluminum_Futures_LME,3167.75
2022-02-08,Aluminum_Futures_LME,3240.25
2022-02-09,Aluminum_Futures_LME,3313.0
2022-02-10,Aluminum_Futures_LME,3319.0
2022-02-11,Aluminum_Futures_LME,3282.25
2022-02-14,Aluminum_Futures_LME,3272.0
2022-02-15,Aluminum_Futures_LME,3272.5
2022-02-16,Aluminum_Futures_LME,3320.0
2022-02-17,Aluminum_Futures_LME,3315.75
2022-02-18,Aluminum_Futures_LME,3304.5
2022-02-22,Aluminum_Futures_LME,3342.0
2022-02-23,Aluminum_Futures_LME,3345.75
2022-02-24,Aluminum_Futures_LME,3457.5
2022-02-25,Aluminum_Futures_LME,3406.0
2022-02-28,Aluminum_Futures_LME,3417.0
2022-03-01,Aluminum_Futures_LME,3516.0
2022-03-02,Aluminum_Futures_LME,3615.5
2022-03-03,Aluminum_Futures_LME,3767.75
2022-03-04,Aluminum_Futures_LME,3873.0
2022-03-07,Aluminum_Futures_LME,3745.5
2022-03-08,Aluminum_Futures_LME,3485.5
2022-03-09,Aluminum_Futures_LME,3286.5
2022-03-10,Aluminum_Futures_LME,3361.25
2022-03-11,Aluminum_Futures_LME,3446.5
2022-03-14,Aluminum_Futures_LME,3321.5
2022-03-15,Aluminum_Futures_LME,3204.5
2022-03-16,Aluminum_Futures_LME,3238.75
2022-03-17,Aluminum_Futures_LME,3316.25
2022-03-18,Aluminum_Futures_LME,3357.25
2022-03-21,Aluminum_Futures_LME,3469.75
2022-03-22,Aluminum_Futures_LME,3460.25
2022-03-23,Aluminum_Futures_LME,3572.75
2022-03-24,Aluminum_Futures_LME,3593.5
2022-03-25,Aluminum_Futures_LME,3571.5
2022-03-28,Aluminum_Futures_LME,3585.5
2022-03-29,Aluminum_Futures_LME,3431.5
2022-03-30,Aluminum_Futures_LME,3553.5
2022-03-31,Aluminum_Futures_LME,3500.0
2022-04-01,Aluminum_Futures_LME,3466.5
2022-04-04,Aluminum_Futures_LME,3441.5
2022-04-05,Aluminum_Futures_LME,3430.5
2022-04-06,Aluminum_Futures_LME,3405.0
2022-04-07,Aluminum_Futures_LME,3352.75
2022-04-08,Aluminum_Futures_LME,3340.75
2022-04-11,Aluminum_Futures_LME,3209.75
2022-04-12,Aluminum_Futures_LME,3229.5
2022-04-13,Aluminum_Futures_LME,3206.75
2022-04-14,Aluminum_Futures_LME,3250.5
2022-04-18,Aluminum_Futures_LME,3250.5
2022-04-19,Aluminum_Futures_LME,3212.5
2022-04-20,Aluminum_Futures_LME,3237.5
2022-04-21,Aluminum_Futures_LME,3264.0
2022-04-22,Aluminum_Futures_LME,3203.0
2022-04-25,Aluminum_Futures_LME,3054.5
2022-04-26,Aluminum_Futures_LME,3040.25
2022-04-27,Aluminum_Futures_LME,3066.5
2022-04-28,Aluminum_Futures_LME,2997.75
2022-04-29,Aluminum_Futures_LME,3049.75
2022-05-02,Aluminum_Futures_LME,3049.75
2022-05-03,Aluminum_Futures_LME,2900.0
2022-05-04,Aluminum_Futures_LME,2958.5
2022-05-05,Aluminum_Futures_LME,2896.5
2022-05-06,Aluminum_Futures_LME,2831.0
2022-05-09,Aluminum_Futures_LME,2740.75
2022-05-10,Aluminum_Futures_LME,2743.25
2022-05-11,Aluminum_Futures_LME,2769.25
2022-05-12,Aluminum_Futures_LME,2730.75
2022-05-13,Aluminum_Futures_LME,2774.0
2022-05-16,Aluminum_Futures_LME,2808.75
2022-05-17,Aluminum_Futures_LME,2860.0
2022-05-18,Aluminum_Futures_LME,2831.25
2022-05-19,Aluminum_Futures_LME,2884.0
2022-05-20,Aluminum_Futures_LME,2927.25
2022-05-23,Aluminum_Futures_LME,2933.25
2022-05-24,Aluminum_Futures_LME,2874.5
2022-05-25,Aluminum_Futures_LME,2848.5
2022-05-26,Aluminum_Futures_LME,2833.25
2022-05-27,Aluminum_Futures_LME,2850.0
2022-05-31,Aluminum_Futures_LME,2763.5
2022-06-01,Aluminum_Futures_LME,2692.25
2022-06-02,Aluminum_Futures_LME,2692.0
2022-06-03,Aluminum_Futures_LME,2692.0
2022-06-06,Aluminum_Futures_LME,2747.5
2022-06-07,Aluminum_Futures_LME,2742.5
2022-06-08,Aluminum_Futures_LME,2786.75
2022-06-09,Aluminum_Futures_LME,2727.75
2022-06-10,Aluminum_Futures_LME,2638.75
2022-06-13,Aluminum_Futures_LME,2601.0
2022-06-14,Aluminum_Futures_LME,2531.25
2022-06-15,Aluminum_Futures_LME,2562.25
2022-06-16,Aluminum_Futures_LME,2474.25
2022-06-17,Aluminum_Futures_LME,2461.0
2022-06-21,Aluminum_Futures_LME,2490.0
2022-06-22,Aluminum_Futures_LME,2434.75
2022-06-23,Aluminum_Futures_LME,2436.0
2022-06-24,Aluminum_Futures_LME,2411.5
2022-06-27,Aluminum_Futures_LME,2460.75
2022-06-28,Aluminum_Futures_LME,2440.5
2022-06-29,Aluminum_Futures_LME,2422.75
2022-06-30,Aluminum_Futures_LME,2401.5
2022-07-01,Aluminum_Futures_LME,2389.25
2022-07-05,Aluminum_Futures_LME,2342.0
2022-07-06,Aluminum_Futures_LME,2354.75
2022-07-07,Aluminum_Futures_LME,2386.75
2022-07-08,Aluminum_Futures_LME,2383.75
2022-07-11,Aluminum_Futures_LME,2341.25
2022-07-12,Aluminum_Futures_LME,2321.75
2022-07-13,Aluminum_Futures_LME,2330.75
2022-07-14,Aluminum_Futures_LME,2367.0
2022-07-15,Aluminum_Futures_LME,2380.0
2022-07-18,Aluminum_Futures_LME,2461.5
2022-07-19,Aluminum_Futures_LME,2397.5
2022-07-20,Aluminum_Futures_LME,2435.25
2022-07-21,Aluminum_Futures_LME,2427.5
2022-07-22,Aluminum_Futures_LME,2483.0
2022-07-25,Aluminum_Futures_LME,2426.25
2022-07-26,Aluminum_Futures_LME,2435.5
2022-07-27,Aluminum_Futures_LME,2427.5
2022-07-28,Aluminum_Futures_LME,2457.0
2022-07-29,Aluminum_Futures_LME,2463.5
2022-08-01,Aluminum_Futures_LME,2407.25
2022-08-02,Aluminum_Futures_LME,2386.5
2022-08-03,Aluminum_Futures_LME,2349.5
2022-08-04,Aluminum_Futures_LME,2372.75
2022-08-05,Aluminum_Futures_LME,2396.75
2022-08-08,Aluminum_Futures_LME,2427.5
2022-08-09,Aluminum_Futures_LME,2470.75
2022-08-10,Aluminum_Futures_LME,2472.75
2022-08-11,Aluminum_Futures_LME,2505.25
2022-08-12,Aluminum_Futures_LME,2421.75
2022-08-15,Aluminum_Futures_LME,2377.0
2022-08-16,Aluminum_Futures_LME,2381.0
2022-08-17,Aluminum_Futures_LME,2397.75
2022-08-18,Aluminum_Futures_LME,2393.5
2022-08-19,Aluminum_Futures_LME,2371.75
2022-08-22,Aluminum_Futures_LME,2377.25
2022-08-23,Aluminum_Futures_LME,2412.5
2022-08-24,Aluminum_Futures_LME,2420.25
2022-08-25,Aluminum_Futures_LME,2422.5
2022-08-26,Aluminum_Futures_LME,2484.0
2022-08-29,Aluminum_Futures_LME,2481.25
2022-08-30,Aluminum_Futures_LME,2373.5
2022-08-31,Aluminum_Futures_LME,2341.75
2022-09-01,Aluminum_Futures_LME,2277.25
2022-09-02,Aluminum_Futures_LME,2276.5
2022-09-06,Aluminum_Futures_LME,2248.0
2022-09-07,Aluminum_Futures_LME,2221.0
2022-09-08,Aluminum_Futures_LME,2240.25
2022-09-09,Aluminum_Futures_LME,2275.75
2022-09-12,Aluminum_Futures_LME,2272.5
2022-09-13,Aluminum_Futures_LME,2299.5
2022-09-14,Aluminum_Futures_LME,2259.25
2022-09-15,Aluminum_Futures_LME,2290.75
2022-09-16,Aluminum_Futures_LME,2264.25
2022-09-19,Aluminum_Futures_LME,2235.5
2022-09-20,Aluminum_Futures_LME,2228.25
2022-09-21,Aluminum_Futures_LME,2179.75
2022-09-22,Aluminum_Futures_LME,2207.75
2022-09-23,Aluminum_Futures_LME,2157.5
2022-09-26,Aluminum_Futures_LME,2126.25
2022-09-27,Aluminum_Futures_LME,2098.75
2022-09-28,Aluminum_Futures_LME,2114.25
2022-09-29,Aluminum_Futures_LME,2192.75
2022-09-30,Aluminum_Futures_LME,2157.25
2022-10-03,Aluminum_Futures_LME,2213.0
2022-10-04,Aluminum_Futures_LME,2347.25
2022-10-05,Aluminum_Futures_LME,2359.25
2022-10-06,Aluminum_Futures_LME,2355.0
2022-10-07,Aluminum_Futures_LME,2295.75
2022-10-10,Aluminum_Futures_LME,2258.0
2022-10-11,Aluminum_Futures_LME,2245.25
2022-10-12,Aluminum_Futures_LME,2312.25
2022-10-13,Aluminum_Futures_LME,2388.0
2022-10-14,Aluminum_Futures_LME,2337.75
2022-10-17,Aluminum_Futures_LME,2259.75
2022-10-18,Aluminum_Futures_LME,2204.5
2022-10-19,Aluminum_Futures_LME,2187.0
2022-10-20,Aluminum_Futures_LME,2228.25
2022-10-21,Aluminum_Futures_LME,2223.5
2022-10-24,Aluminum_Futures_LME,2192.75
2022-10-25,Aluminum_Futures_LME,2228.5
2022-10-26,Aluminum_Futures_LME,2352.5
2022-10-27,Aluminum_Futures_LME,2307.25
2022-10-28,Aluminum_Futures_LME,2210.75
2022-10-31,Aluminum_Futures_LME,2229.0
2022-11-01,Aluminum_Futures_LME,2259.5
2022-11-02,Aluminum_Futures_LME,2266.5
2022-11-03,Aluminum_Futures_LME,2282.25
2022-11-04,Aluminum_Futures_LME,2380.25
2022-11-07,Aluminum_Futures_LME,2354.5
2022-11-08,Aluminum_Futures_LME,2391.25
2022-11-09,Aluminum_Futures_LME,2329.75
2022-11-10,Aluminum_Futures_LME,2351.5
2022-11-11,Aluminum_Futures_LME,2475.0
2022-11-14,Aluminum_Futures_LME,2460.75
2022-11-15,Aluminum_Futures_LME,2437.0
2022-11-16,Aluminum_Futures_LME,2412.5
2022-11-17,Aluminum_Futures_LME,2393.0
2022-11-18,Aluminum_Futures_LME,2428.0
2022-11-21,Aluminum_Futures_LME,2379.5
2022-11-22,Aluminum_Futures_LME,2428.75
2022-11-23,Aluminum_Futures_LME,2392.0
2022-11-25,Aluminum_Futures_LME,2367.25
2022-11-28,Aluminum_Futures_LME,2362.0
2022-11-29,Aluminum_Futures_LME,2365.25
2022-11-30,Aluminum_Futures_LME,2460.5
2022-12-01,Aluminum_Futures_LME,2472.25
2022-12-02,Aluminum_Futures_LME,2535.0
2022-12-05,Aluminum_Futures_LME,2509.0
2022-12-06,Aluminum_Futures_LME,2503.5
2022-12-07,Aluminum_Futures_LME,2484.25
2022-12-08,Aluminum_Futures_LME,2496.5
2022-12-09,Aluminum_Futures_LME,2465.25
2022-12-12,Aluminum_Futures_LME,2409.25
2022-12-13,Aluminum_Futures_LME,2458.25
2022-12-14,Aluminum_Futures_LME,2431.0
2022-12-15,Aluminum_Futures_LME,2383.0
2022-12-16,Aluminum_Futures_LME,2388.5
2022-12-19,Aluminum_Futures_LME,2364.25
2022-12-20,Aluminum_Futures_LME,2377.0
2022-12-21,Aluminum_Futures_LME,2402.0
2022-12-22,Aluminum_Futures_LME,2421.5
2022-12-23,Aluminum_Futures_LME,2413.5
2022-12-27,Aluminum_Futures_LME,2411.25
2022-12-28,Aluminum_Futures_LME,2396.0
2022-12-29,Aluminum_Futures_LME,2426.5
2022-12-30,Aluminum_Futures_LME,2410.25
2023-01-03,Aluminum_Futures_LME,2325.25
2023-01-04,Aluminum_Futures_LME,2270.0
2023-01-05,Aluminum_Futures_LME,2262.75
2023-01-06,Aluminum_Futures_LME,2285.25
2023-01-09,Aluminum_Futures_LME,2443.25
2023-01-10,Aluminum_Futures_LME,2465.0
2023-01-11,Aluminum_Futures_LME,2506.25
2023-01-12,Aluminum_Futures_LME,2551.0
2023-01-13,Aluminum_Futures_LME,2602.0
2023-01-17,Aluminum_Futures_LME,2628.25
2023-01-18,Aluminum_Futures_LME,2643.75
2023-01-19,Aluminum_Futures_LME,2589.75
2023-01-20,Aluminum_Futures_LME,2608.75
2023-01-23,Aluminum_Futures_LME,2650.5
2023-01-24,Aluminum_Futures_LME,2665.0
2023-01-25,Aluminum_Futures_LME,2670.75
2023-01-26,Aluminum_Futures_LME,2656.5
2023-01-27,Aluminum_Futures_LME,2638.75
2023-01-30,Aluminum_Futures_LME,2595.0
2023-01-31,Aluminum_Futures_LME,2639.0
2023-02-01,Aluminum_Futures_LME,2608.5
2023-02-02,Aluminum_Futures_LME,2605.5
2023-02-03,Aluminum_Futures_LME,2550.0
2023-02-06,Aluminum_Futures_LME,2515.75
2023-02-07,Aluminum_Futures_LME,2518.5
2023-02-08,Aluminum_Futures_LME,2468.25
2023-02-09,Aluminum_Futures_LME,2487.5
2023-02-10,Aluminum_Futures_LME,2429.0
2023-02-13,Aluminum_Futures_LME,2389.0
2023-02-14,Aluminum_Futures_LME,2381.0
2023-02-15,Aluminum_Futures_LME,2354.75
2023-02-16,Aluminum_Futures_LME,2362.5
2023-02-17,Aluminum_Futures_LME,2343.75
2023-02-21,Aluminum_Futures_LME,2411.5
2023-02-22,Aluminum_Futures_LME,2361.5
2023-02-23,Aluminum_Futures_LME,2339.75
2023-02-24,Aluminum_Futures_LME,2294.5
2023-02-27,Aluminum_Futures_LME,2327.0
2023-02-28,Aluminum_Futures_LME,2323.5
2023-03-01,Aluminum_Futures_LME,2379.25
2023-03-02,Aluminum_Futures_LME,2367.25
2023-03-03,Aluminum_Futures_LME,2369.75
2023-03-06,Aluminum_Futures_LME,2368.75
2023-03-07,Aluminum_Futures_LME,2328.75
2023-03-08,Aluminum_Futures_LME,2327.5
2023-03-09,Aluminum_Futures_LME,2306.0
2023-03-10,Aluminum_Futures_LME,2291.75
2023-03-13,Aluminum_Futures_LME,2299.5
2023-03-14,Aluminum_Futures_LME,2316.75
2023-03-15,Aluminum_Futures_LME,2242.5
2023-03-16,Aluminum_Futures_LME,2233.25
2023-03-17,Aluminum_Futures_LME,2229.25
2023-03-20,Aluminum_Futures_LME,2240.5
2023-03-21,Aluminum_Futures_LME,2243.75
2023-03-22,Aluminum_Futures_LME,2266.25
2023-03-23,Aluminum_Futures_LME,2298.5
2023-03-24,Aluminum_Futures_LME,2308.0
2023-03-27,Aluminum_Futures_LME,2341.75
2023-03-28,Aluminum_Futures_LME,2370.25
2023-03-29,Aluminum_Futures_LME,2360.0
2023-03-30,Aluminum_Futures_LME,2363.5
2023-03-31,Aluminum_Futures_LME,2383.75
2023-04-03,Aluminum_Futures_LME,2378.75
2023-04-04,Aluminum_Futures_LME,2348.25
2023-04-05,Aluminum_Futures_LME,2315.5
2023-04-06,Aluminum_Futures_LME,2325.0
2023-04-10,Aluminum_Futures_LME,2324.75
2023-04-11,Aluminum_Futures_LME,2295.25
2023-04-12,Aluminum_Futures_LME,2316.0
2023-04-13,Aluminum_Futures_LME,2365.75
2023-04-14,Aluminum_Futures_LME,2379.0
2023-04-17,Aluminum_Futures_LME,2377.75
2023-04-18,Aluminum_Futures_LME,2428.75
2023-04-19,Aluminum_Futures_LME,2442.5
2023-04-20,Aluminum_Futures_LME,2422.25
2023-04-21,Aluminum_Futures_LME,2386.75
2023-04-24,Aluminum_Futures_LME,2375.25
2023-04-25,Aluminum_Futures_LME,2329.25
2023-04-26,Aluminum_Futures_LME,2318.5
2023-04-27,Aluminum_Futures_LME,2311.5
2023-04-28,Aluminum_Futures_LME,2359.75
2023-05-01,Aluminum_Futures_LME,2390.75
2023-05-02,Aluminum_Futures_LME,2382.75
2023-05-03,Aluminum_Futures_LME,2330.75
2023-05-04,Aluminum_Futures_LME,2300.5
2023-05-05,Aluminum_Futures_LME,2329.5
2023-05-08,Aluminum_Futures_LME,2314.25
2023-05-09,Aluminum_Futures_LME,2333.75
2023-05-10,Aluminum_Futures_LME,2284.75
2023-05-11,Aluminum_Futures_LME,2216.5
2023-05-12,Aluminum_Futures_LME,2238.25
2023-05-15,Aluminum_Futures_LME,2250.25
2023-05-16,Aluminum_Futures_LME,2260.0
2023-05-17,Aluminum_Futures_LME,2295.75
2023-05-18,Aluminum_Futures_LME,2286.75
2023-05-19,Aluminum_Futures_LME,2300.0
2023-05-22,Aluminum_Futures_LME,2290.5
2023-05-23,Aluminum_Futures_LME,2255.0
2023-05-24,Aluminum_Futures_LME,2230.0
2023-05-25,Aluminum_Futures_LME,2233.25
2023-05-26,Aluminum_Futures_LME,2245.0
2023-05-30,Aluminum_Futures_LME,2227.75
2023-05-31,Aluminum_Futures_LME,2255.5
2023-06-01,Aluminum_Futures_LME,2299.25
2023-06-02,Aluminum_Futures_LME,2269.5
2023-06-05,Aluminum_Futures_LME,2240.5
2023-06-06,Aluminum_Futures_LME,2204.75
2023-06-07,Aluminum_Futures_LME,2207.25
2023-06-08,Aluminum_Futures_LME,2240.75
2023-06-09,Aluminum_Futures_LME,2254.25
2023-06-12,Aluminum_Futures_LME,2211.25
2023-06-13,Aluminum_Futures_LME,2220.75
2023-06-14,Aluminum_Futures_LME,2243.75
2023-06-15,Aluminum_Futures_LME,2227.75
2023-06-16,Aluminum_Futures_LME,2252.5
2023-06-20,Aluminum_Futures_LME,2217.5
2023-06-21,Aluminum_Futures_LME,2223.0
2023-06-22,Aluminum_Futures_LME,2203.0
2023-06-23,Aluminum_Futures_LME,2168.25
2023-06-26,Aluminum_Futures_LME,2149.5
2023-06-27,Aluminum_Futures_LME,2170.0
2023-06-28,Aluminum_Futures_LME,2148.25
2023-06-29,Aluminum_Futures_LME,2126.0
2023-06-30,Aluminum_Futures_LME,2114.75
2023-07-03,Aluminum_Futures_LME,2112.75
2023-07-05,Aluminum_Futures_LME,2119.25
2023-07-06,Aluminum_Futures_LME,2103.0
2023-07-07,Aluminum_Futures_LME,2111.25
2023-07-10,Aluminum_Futures_LME,2115.5
2023-07-11,Aluminum_Futures_LME,2127.5
2023-07-12,Aluminum_Futures_LME,2193.75
2023-07-13,Aluminum_Futures_LME,2242.0
2023-07-14,Aluminum_Futures_LME,2235.0
2023-07-17,Aluminum_Futures_LME,2207.0
2023-07-18,Aluminum_Futures_LME,2164.25
2023-07-19,Aluminum_Futures_LME,2137.25
2023-07-20,Aluminum_Futures_LME,2143.25
2023-07-21,Aluminum_Futures_LME,2148.0
2023-07-24,Aluminum_Futures_LME,2153.75
2023-07-25,Aluminum_Futures_LME,2184.0
2023-07-26,Aluminum_Futures_LME,2155.5
2023-07-27,Aluminum_Futures_LME,2151.75
2023-07-28,Aluminum_Futures_LME,2178.5
2023-07-31,Aluminum_Futures_LME,2230.5
2023-08-01,Aluminum_Futures_LME,2198.5
2023-08-02,Aluminum_Futures_LME,2150.5
2023-08-03,Aluminum_Futures_LME,2168.25
2023-08-04,Aluminum_Futures_LME,2172.0
2023-08-07,Aluminum_Futures_LME,2166.75
2023-08-08,Aluminum_Futures_LME,2133.0
2023-08-09,Aluminum_Futures_LME,2122.75
2023-08-10,Aluminum_Futures_LME,2154.75
2023-08-11,Aluminum_Futures_LME,2115.25
2023-08-14,Aluminum_Futures_LME,2081.0
2023-08-15,Aluminum_Futures_LME,2075.5
2023-08-16,Aluminum_Futures_LME,2073.25
2023-08-17,Aluminum_Futures_LME,2090.5
2023-08-18,Aluminum_Futures_LME,2081.0
2023-08-21,Aluminum_Futures_LME,2082.75
2023-08-22,Aluminum_Futures_LME,2114.25
2023-08-23,Aluminum_Futures_LME,2131.0
2023-08-24,Aluminum_Futures_LME,2111.25
2023-08-25,Aluminum_Futures_LME,2108.75
2023-08-28,Aluminum_Futures_LME,2139.25
2023-08-29,Aluminum_Futures_LME,2125.25
2023-08-30,Aluminum_Futures_LME,2165.25
2023-08-31,Aluminum_Futures_LME,2175.5
2023-09-01,Aluminum_Futures_LME,2216.25
2023-09-05,Aluminum_Futures_LME,2180.0
2023-09-06,Aluminum_Futures_LME,2175.5
2023-09-07,Aluminum_Futures_LME,2171.25
2023-09-08,Aluminum_Futures_LME,2154.75
2023-09-11,Aluminum_Futures_LME,2179.25
2023-09-12,Aluminum_Futures_LME,2192.25
2023-09-13,Aluminum_Futures_LME,2201.25
2023-09-14,Aluminum_Futures_LME,2202.25
2023-09-15,Aluminum_Futures_LME,2167.25
2023-09-18,Aluminum_Futures_LME,2202.0
2023-09-19,Aluminum_Futures_LME,2188.75
2023-09-20,Aluminum_Futures_LME,2236.0
2023-09-21,Aluminum_Futures_LME,2188.75
2023-09-22,Aluminum_Futures_LME,2215.5
2023-09-25,Aluminum_Futures_LME,2209.0
2023-09-26,Aluminum_Futures_LME,2228.25
2023-09-27,Aluminum_Futures_LME,2232.75
2023-09-28,Aluminum_Futures_LME,2271.75
2023-09-29,Aluminum_Futures_LME,2329.5
2023-10-02,Aluminum_Futures_LME,2310.25
2023-10-03,Aluminum_Futures_LME,2287.0
2023-10-04,Aluminum_Futures_LME,2242.25
2023-10-05,Aluminum_Futures_LME,2224.5
2023-10-06,Aluminum_Futures_LME,2227.25
2023-10-09,Aluminum_Futures_LME,2224.75
2023-10-10,Aluminum_Futures_LME,2198.0
2023-10-11,Aluminum_Futures_LME,2196.25
2023-10-12,Aluminum_Futures_LME,2185.5
2023-10-13,Aluminum_Futures_LME,2181.5
2023-10-16,Aluminum_Futures_LME,2169.25
2023-10-17,Aluminum_Futures_LME,2166.5
2023-10-18,Aluminum_Futures_LME,2175.75
2023-10-19,Aluminum_Futures_LME,2184.0
2023-10-20,Aluminum_Futures_LME,2177.0
2023-10-23,Aluminum_Futures_LME,2174.25
2023-10-24,Aluminum_Futures_LME,2184.0
2023-10-25,Aluminum_Futures_LME,2213.25
2023-10-26,Aluminum_Futures_LME,2193.5
2023-10-27,Aluminum_Futures_LME,2222.75
2023-10-30,Aluminum_Futures_LME,2263.75
2023-10-31,Aluminum_Futures_LME,2251.5
2023-11-01,Aluminum_Futures_LME,2235.25
2023-11-02,Aluminum_Futures_LME,2221.25
2023-11-03,Aluminum_Futures_LME,2246.0
2023-11-06,Aluminum_Futures_LME,2275.5
2023-11-07,Aluminum_Futures_LME,2251.5
2023-11-08,Aluminum_Futures_LME,2251.25
2023-11-09,Aluminum_Futures_LME,2232.0
2023-11-10,Aluminum_Futures_LME,2206.0
2023-11-13,Aluminum_Futures_LME,2216.5
2023-11-14,Aluminum_Futures_LME,2204.0
2023-11-15,Aluminum_Futures_LME,2199.75
2023-11-16,Aluminum_Futures_LME,2179.75
2023-11-17,Aluminum_Futures_LME,2177.5
2023-11-20,Aluminum_Futures_LME,2208.0
2023-11-21,Aluminum_Futures_LME,2219.25
2023-11-22,Aluminum_Futures_LME,2188.0
2023-11-23,Aluminum_Futures_LME,2188.0
2023-11-24,Aluminum_Futures_LME,2200.25
2023-11-27,Aluminum_Futures_LME,2184.75
2023-11-28,Aluminum_Futures_LME,2188.5
2023-11-29,Aluminum_Futures_LME,2171.5
2023-11-30,Aluminum_Futures_LME,2160.25
2023-12-01,Aluminum_Futures_LME,2174.5
2023-12-04,Aluminum_Futures_LME,2148.75
2023-12-05,Aluminum_Futures_LME,2126.0
2023-12-06,Aluminum_Futures_LME,2109.75
2023-12-07,Aluminum_Futures_LME,2092.5
2023-12-08,Aluminum_Futures_LME,2109.0
2023-12-11,Aluminum_Futures_LME,2093.25
2023-12-12,Aluminum_Futures_LME,2093.25
2023-12-13,Aluminum_Futures_LME,2113.5
2023-12-14,Aluminum_Futures_LME,2175.0
2023-12-15,Aluminum_Futures_LME,2207.5
2023-12-18,Aluminum_Futures_LME,2237.75
2023-12-19,Aluminum_Futures_LME,2211.25
